Data,Quantidade,Valor,Denominacao,Especie
2006-01-18,"740,822,937","R$7,408,229,370.00",10.00,Cédulas
2006-01-18,"229,879,628","R$4,597,592,560.00",20.00,Cédulas
2006-01-18,"903,495,600","R$45,174,780,000.00",50.00,Cédulas
2006-01-18,"20,248,483","R$2,024,848,300.00",100.00,Cédulas
2006-01-17,"3,184,900,196","R$31,849,001.96",0.01,Moedas
2006-01-17,"2,518,960,900","R$125,948,045.00",0.05,Moedas
2006-01-17,"2,681,491,293","R$268,149,129.30",0.10,Moedas
2006-01-17,"1,070,047,739","R$267,511,934.75",0.25,Moedas
2006-01-17,"912,354,449","R$456,177,224.50",0.50,Moedas
2006-01-17,"580,504,124","R$580,504,124.00",1.00,Cédulas
2006-01-17,"464,242,262","R$464,242,262.00",1.00,Moedas
2006-01-17,"357,007,689","R$714,015,378.00",2.00,Cédulas
2006-01-17,"277,014,269","R$1,385,071,345.00",5.00,Cédulas
2006-01-17,"754,209,416","R$7,542,094,160.00",10.00,Cédulas
2006-01-17,"235,147,418","R$4,702,948,360.00",20.00,Cédulas
2006-01-17,"916,761,877","R$45,838,093,850.00",50.00,Cédulas
2006-01-17,"20,304,425","R$2,030,442,500.00",100.00,Cédulas
2006-01-16,"3,184,900,196","R$31,849,001.96",0.01,Moedas
2006-01-16,"2,518,366,500","R$125,918,325.00",0.05,Moedas
2006-01-16,"2,680,162,793","R$268,016,279.30",0.10,Moedas
2006-01-16,"1,069,624,139","R$267,406,034.75",0.25,Moedas
2006-01-16,"911,943,499","R$455,971,749.50",0.50,Moedas
2006-01-16,"557,400,278","R$557,400,278.00",1.00,Cédulas
2006-01-16,"463,667,842","R$463,667,842.00",1.00,Moedas
2006-01-16,"357,429,013","R$714,858,026.00",2.00,Cédulas
2006-01-16,"279,028,398","R$1,395,141,990.00",5.00,Cédulas
2006-01-16,"774,859,539","R$7,748,595,390.00",10.00,Cédulas
2006-01-16,"243,825,275","R$4,876,505,500.00",20.00,Cédulas
2006-01-16,"941,752,080","R$47,087,604,000.00",50.00,Cédulas
2006-01-16,"20,366,237","R$2,036,623,700.00",100.00,Cédulas
2006-01-13,"3,184,900,196","R$31,849,001.96",0.01,Moedas
2006-01-13,"2,517,668,400","R$125,883,420.00",0.05,Moedas
2006-01-13,"2,678,818,693","R$267,881,869.30",0.10,Moedas
2006-01-13,"1,069,110,689","R$267,277,672.25",0.25,Moedas
2006-01-13,"911,497,248","R$455,748,624.00",0.50,Moedas
2006-01-13,"568,553,078","R$568,553,078.00",1.00,Cédulas
2006-01-13,"463,226,608","R$463,226,608.00",1.00,Moedas
2006-01-13,"357,676,724","R$715,353,448.00",2.00,Cédulas
2006-01-13,"279,670,708","R$1,398,353,540.00",5.00,Cédulas
2006-01-13,"790,220,495","R$7,902,204,950.00",10.00,Cédulas
2006-01-13,"249,587,405","R$4,991,748,100.00",20.00,Cédulas
2006-01-13,"958,347,254","R$47,917,362,700.00",50.00,Cédulas
2006-01-13,"20,426,826","R$2,042,682,600.00",100.00,Cédulas
2006-01-12,"3,184,900,196","R$31,849,001.96",0.01,Moedas
2006-01-12,"2,516,811,200","R$125,840,560.00",0.05,Moedas
2006-01-12,"2,674,539,493","R$267,453,949.30",0.10,Moedas
2006-01-12,"1,068,864,439","R$267,216,109.75",0.25,Moedas
2006-01-12,"911,474,147","R$455,737,073.50",0.50,Moedas
2006-01-12,"578,653,630","R$578,653,630.00",1.00,Cédulas
2006-01-12,"463,090,862","R$463,090,862.00",1.00,Moedas
2006-01-12,"357,982,286","R$715,964,572.00",2.00,Cédulas
2006-01-12,"279,995,324","R$1,399,976,620.00",5.00,Cédulas
2006-01-12,"796,900,634","R$7,969,006,340.00",10.00,Cédulas
2006-01-12,"251,840,275","R$5,036,805,500.00",20.00,Cédulas
2006-01-12,"962,665,693","R$48,133,284,650.00",50.00,Cédulas
2006-01-12,"20,517,542","R$2,051,754,200.00",100.00,Cédulas
2006-01-11,"3,184,899,196","R$31,848,991.96",0.01,Moedas
2006-01-11,"2,515,773,200","R$125,788,660.00",0.05,Moedas
2006-01-11,"2,670,375,093","R$267,037,509.30",0.10,Moedas
2006-01-11,"1,068,374,740","R$267,093,685.00",0.25,Moedas
2006-01-11,"911,092,147","R$455,546,073.50",0.50,Moedas
2006-01-11,"578,443,898","R$578,443,898.00",1.00,Cédulas
2006-01-11,"462,643,670","R$462,643,670.00",1.00,Moedas
2006-01-11,"358,209,991","R$716,419,982.00",2.00,Cédulas
2006-01-11,"280,573,838","R$1,402,869,190.00",5.00,Cédulas
2006-01-11,"806,602,473","R$8,066,024,730.00",10.00,Cédulas
2006-01-11,"256,025,521","R$5,120,510,420.00",20.00,Cédulas
2006-01-11,"975,109,345","R$48,755,467,250.00",50.00,Cédulas
2006-01-11,"20,558,194","R$2,055,819,400.00",100.00,Cédulas
2006-01-10,"3,184,897,896","R$31,848,978.96",0.01,Moedas
2006-01-10,"2,514,060,600","R$125,703,030.00",0.05,Moedas
2006-01-10,"2,670,822,793","R$267,082,279.30",0.10,Moedas
2006-01-10,"1,067,526,040","R$266,881,510.00",0.25,Moedas
2006-01-10,"911,182,867","R$455,591,433.50",0.50,Moedas
2006-01-10,"579,692,513","R$579,692,513.00",1.00,Cédulas
2006-01-10,"463,199,450","R$463,199,450.00",1.00,Moedas
2006-01-10,"358,571,727","R$717,143,454.00",2.00,Cédulas
2006-01-10,"281,500,343","R$1,407,501,715.00",5.00,Cédulas
2006-01-10,"823,998,288","R$8,239,982,880.00",10.00,Cédulas
2006-01-10,"263,465,992","R$5,269,319,840.00",20.00,Cédulas
2006-01-10,"996,951,838","R$49,847,591,900.00",50.00,Cédulas
2006-01-10,"20,619,916","R$2,061,991,600.00",100.00,Cédulas
2006-01-09,"3,185,023,996","R$31,850,239.96",0.01,Moedas
2006-01-09,"2,511,593,600","R$125,579,680.00",0.05,Moedas
2006-01-09,"2,668,674,093","R$266,867,409.30",0.10,Moedas
2006-01-09,"1,064,352,840","R$266,088,210.00",0.25,Moedas
2006-01-09,"910,168,769","R$455,084,384.50",0.50,Moedas
2006-01-09,"581,201,341","R$581,201,341.00",1.00,Cédulas
2006-01-09,"468,726,441","R$468,726,441.00",1.00,Moedas
2006-01-09,"358,578,343","R$717,156,686.00",2.00,Cédulas
2006-01-09,"282,314,124","R$1,411,570,620.00",5.00,Cédulas
2006-01-09,"838,642,100","R$8,386,421,000.00",10.00,Cédulas
2006-01-09,"270,443,842","R$5,408,876,840.00",20.00,Cédulas
2006-01-09,"1,021,824,034","R$51,091,201,700.00",50.00,Cédulas
2006-01-09,"20,612,214","R$2,061,221,400.00",100.00,Cédulas
2006-01-06,"3,184,291,596","R$31,842,915.96",0.01,Moedas
2006-01-06,"2,511,019,400","R$125,550,970.00",0.05,Moedas
2006-01-06,"2,665,491,293","R$266,549,129.30",0.10,Moedas
2006-01-06,"1,063,036,240","R$265,759,060.00",0.25,Moedas
2006-01-06,"909,600,093","R$454,800,046.50",0.50,Moedas
2006-01-06,"553,708,815","R$553,708,815.00",1.00,Cédulas
2006-01-06,"467,861,005","R$467,861,005.00",1.00,Moedas
2006-01-06,"358,578,984","R$717,157,968.00",2.00,Cédulas
2006-01-06,"282,207,976","R$1,411,039,880.00",5.00,Cédulas
2006-01-06,"848,153,339","R$8,481,533,390.00",10.00,Cédulas
2006-01-06,"273,759,611","R$5,475,192,220.00",20.00,Cédulas
2006-01-06,"1,036,144,515","R$51,807,225,750.00",50.00,Cédulas
2006-01-06,"20,676,946","R$2,067,694,600.00",100.00,Cédulas
2006-01-05,"3,185,041,496","R$31,850,414.96",0.01,Moedas
2006-01-05,"2,510,603,800","R$125,530,190.00",0.05,Moedas
2006-01-05,"2,661,442,493","R$266,144,249.30",0.10,Moedas
2006-01-05,"1,062,403,300","R$265,600,825.00",0.25,Moedas
2006-01-05,"908,954,133","R$454,477,066.50",0.50,Moedas
2006-01-05,"590,129,920","R$590,129,920.00",1.00,Cédulas
2006-01-05,"466,667,556","R$466,667,556.00",1.00,Moedas
2006-01-05,"357,994,029","R$715,988,058.00",2.00,Cédulas
2006-01-05,"281,280,639","R$1,406,403,195.00",5.00,Cédulas
2006-01-05,"841,436,423","R$8,414,364,230.00",10.00,Cédulas
2006-01-05,"268,292,407","R$5,365,848,140.00",20.00,Cédulas
2006-01-05,"1,026,568,670","R$51,328,433,500.00",50.00,Cédulas
2006-01-05,"20,615,277","R$2,061,527,700.00",100.00,Cédulas
2006-01-04,"3,185,031,496","R$31,850,314.96",0.01,Moedas
2006-01-04,"2,510,509,700","R$125,525,485.00",0.05,Moedas
2006-01-04,"2,661,307,693","R$266,130,769.30",0.10,Moedas
2006-01-04,"1,062,285,200","R$265,571,300.00",0.25,Moedas
2006-01-04,"908,884,283","R$454,442,141.50",0.50,Moedas
2006-01-04,"592,012,829","R$592,012,829.00",1.00,Cédulas
2006-01-04,"466,419,176","R$466,419,176.00",1.00,Moedas
2006-01-04,"357,588,353","R$715,176,706.00",2.00,Cédulas
2006-01-04,"280,330,966","R$1,401,654,830.00",5.00,Cédulas
2006-01-04,"832,328,814","R$8,323,288,140.00",10.00,Cédulas
2006-01-04,"266,969,049","R$5,339,380,980.00",20.00,Cédulas
2006-01-04,"1,012,490,465","R$50,624,523,250.00",50.00,Cédulas
2006-01-04,"20,568,807","R$2,056,880,700.00",100.00,Cédulas
2006-01-03,"3,185,033,796","R$31,850,337.96",0.01,Moedas
2006-01-03,"2,507,870,900","R$125,393,545.00",0.05,Moedas
2006-01-03,"2,654,681,593","R$265,468,159.30",0.10,Moedas
2006-01-03,"1,060,226,100","R$265,056,525.00",0.25,Moedas
2006-01-03,"907,334,583","R$453,667,291.50",0.50,Moedas
2006-01-03,"588,998,934","R$588,998,934.00",1.00,Cédulas
2006-01-03,"463,203,212","R$463,203,212.00",1.00,Moedas
2006-01-03,"357,078,239","R$714,156,478.00",2.00,Cédulas
2006-01-03,"280,547,983","R$1,402,739,915.00",5.00,Cédulas
2006-01-03,"831,855,237","R$8,318,552,370.00",10.00,Cédulas
2006-01-03,"268,256,260","R$5,365,125,200.00",20.00,Cédulas
2006-01-03,"1,007,612,282","R$50,380,614,100.00",50.00,Cédulas
2006-01-03,"20,594,507","R$2,059,450,700.00",100.00,Cédulas
2006-01-02,"3,185,032,496","R$31,850,324.96",0.01,Moedas
2006-01-02,"2,507,107,000","R$125,355,350.00",0.05,Moedas
2006-01-02,"2,653,948,093","R$265,394,809.30",0.10,Moedas
2006-01-02,"1,059,760,460","R$264,940,115.00",0.25,Moedas
2006-01-02,"907,083,733","R$453,541,866.50",0.50,Moedas
2006-01-02,"586,295,215","R$586,295,215.00",1.00,Cédulas
2006-01-02,"462,806,832","R$462,806,832.00",1.00,Moedas
2006-01-02,"356,903,531","R$713,807,062.00",2.00,Cédulas
2006-01-02,"280,341,409","R$1,401,707,045.00",5.00,Cédulas
2006-01-02,"834,015,535","R$8,340,155,350.00",10.00,Cédulas
2006-01-02,"270,397,424","R$5,407,948,480.00",20.00,Cédulas
2006-01-02,"1,010,275,309","R$50,513,765,450.00",50.00,Cédulas
2006-01-02,"20,634,945","R$2,063,494,500.00",100.00,Cédulas
2005-12-30,"3,185,045,796","R$31,850,457.96",0.01,Moedas
2005-12-30,"2,505,446,000","R$125,272,300.00",0.05,Moedas
2005-12-30,"2,651,492,093","R$265,149,209.30",0.10,Moedas
2005-12-30,"1,059,267,860","R$264,816,965.00",0.25,Moedas
2005-12-30,"906,520,783","R$453,260,391.50",0.50,Moedas
2005-12-30,"583,096,923","R$583,096,923.00",1.00,Cédulas
2005-12-30,"461,869,317","R$461,869,317.00",1.00,Moedas
2005-12-30,"356,223,484","R$712,446,968.00",2.00,Cédulas
2005-12-30,"279,155,404","R$1,395,777,020.00",5.00,Cédulas
2005-12-30,"828,958,709","R$8,289,587,090.00",10.00,Cédulas
2005-12-30,"268,250,154","R$5,365,003,080.00",20.00,Cédulas
2005-12-30,"1,000,637,563","R$50,031,878,150.00",50.00,Cédulas
2005-12-30,"20,529,248","R$2,052,924,800.00",100.00,Cédulas
2005-12-29,"3,185,040,796","R$31,850,407.96",0.01,Moedas
2005-12-29,"2,505,429,300","R$125,271,465.00",0.05,Moedas
2005-12-29,"2,651,493,893","R$265,149,389.30",0.10,Moedas
2005-12-29,"1,059,272,760","R$264,818,190.00",0.25,Moedas
2005-12-29,"906,511,933","R$453,255,966.50",0.50,Moedas
2005-12-29,"583,158,374","R$583,158,374.00",1.00,Cédulas
2005-12-29,"461,863,517","R$461,863,517.00",1.00,Moedas
2005-12-29,"355,844,265","R$711,688,530.00",2.00,Cédulas
2005-12-29,"278,502,796","R$1,392,513,980.00",5.00,Cédulas
2005-12-29,"823,535,030","R$8,235,350,300.00",10.00,Cédulas
2005-12-29,"265,690,515","R$5,313,810,300.00",20.00,Cédulas
2005-12-29,"990,112,712","R$49,505,635,600.00",50.00,Cédulas
2005-12-29,"20,521,052","R$2,052,105,200.00",100.00,Cédulas
2005-12-28,"3,185,005,296","R$31,850,052.96",0.01,Moedas
2005-12-28,"2,502,511,100","R$125,125,555.00",0.05,Moedas
2005-12-28,"2,649,383,993","R$264,938,399.30",0.10,Moedas
2005-12-28,"1,058,545,460","R$264,636,365.00",0.25,Moedas
2005-12-28,"905,902,133","R$452,951,066.50",0.50,Moedas
2005-12-28,"582,108,228","R$582,108,228.00",1.00,Cédulas
2005-12-28,"460,999,271","R$460,999,271.00",1.00,Moedas
2005-12-28,"354,688,354","R$709,376,708.00",2.00,Cédulas
2005-12-28,"277,365,914","R$1,386,829,570.00",5.00,Cédulas
2005-12-28,"816,294,682","R$8,162,946,820.00",10.00,Cédulas
2005-12-28,"263,762,618","R$5,275,252,360.00",20.00,Cédulas
2005-12-28,"977,154,946","R$48,857,747,300.00",50.00,Cédulas
2005-12-28,"20,473,304","R$2,047,330,400.00",100.00,Cédulas
2005-12-27,"3,185,025,596","R$31,850,255.96",0.01,Moedas
2005-12-27,"2,502,599,100","R$125,129,955.00",0.05,Moedas
2005-12-27,"2,649,344,693","R$264,934,469.30",0.10,Moedas
2005-12-27,"1,058,696,160","R$264,674,040.00",0.25,Moedas
2005-12-27,"905,950,633","R$452,975,316.50",0.50,Moedas
2005-12-27,"579,274,702","R$579,274,702.00",1.00,Cédulas
2005-12-27,"461,212,709","R$461,212,709.00",1.00,Moedas
2005-12-27,"354,049,723","R$708,099,446.00",2.00,Cédulas
2005-12-27,"276,831,885","R$1,384,159,425.00",5.00,Cédulas
2005-12-27,"817,327,975","R$8,173,279,750.00",10.00,Cédulas
2005-12-27,"265,076,664","R$5,301,533,280.00",20.00,Cédulas
2005-12-27,"974,772,447","R$48,738,622,350.00",50.00,Cédulas
2005-12-27,"20,463,146","R$2,046,314,600.00",100.00,Cédulas
2005-12-26,"3,185,013,396","R$31,850,133.96",0.01,Moedas
2005-12-26,"2,500,786,500","R$125,039,325.00",0.05,Moedas
2005-12-26,"2,647,513,893","R$264,751,389.30",0.10,Moedas
2005-12-26,"1,058,041,760","R$264,510,440.00",0.25,Moedas
2005-12-26,"905,543,333","R$452,771,666.50",0.50,Moedas
2005-12-26,"586,144,809","R$586,144,809.00",1.00,Cédulas
2005-12-26,"457,743,353","R$457,743,353.00",1.00,Moedas
2005-12-26,"354,470,481","R$708,940,962.00",2.00,Cédulas
2005-12-26,"277,635,055","R$1,388,175,275.00",5.00,Cédulas
2005-12-26,"834,665,376","R$8,346,653,760.00",10.00,Cédulas
2005-12-26,"271,083,482","R$5,421,669,640.00",20.00,Cédulas
2005-12-26,"991,213,479","R$49,560,673,950.00",50.00,Cédulas
2005-12-26,"20,527,867","R$2,052,786,700.00",100.00,Cédulas
2005-12-23,"3,185,014,496","R$31,850,144.96",0.01,Moedas
2005-12-23,"2,499,923,700","R$124,996,185.00",0.05,Moedas
2005-12-23,"2,646,613,493","R$264,661,349.30",0.10,Moedas
2005-12-23,"1,057,584,940","R$264,396,235.00",0.25,Moedas
2005-12-23,"905,103,294","R$452,551,647.00",0.50,Moedas
2005-12-23,"581,759,438","R$581,759,438.00",1.00,Cédulas
2005-12-23,"457,866,400","R$457,866,400.00",1.00,Moedas
2005-12-23,"354,010,188","R$708,020,376.00",2.00,Cédulas
2005-12-23,"277,675,059","R$1,388,375,295.00",5.00,Cédulas
2005-12-23,"842,751,715","R$8,427,517,150.00",10.00,Cédulas
2005-12-23,"273,985,643","R$5,479,712,860.00",20.00,Cédulas
2005-12-23,"1,003,392,876","R$50,169,643,800.00",50.00,Cédulas
2005-12-23,"20,580,125","R$2,058,012,500.00",100.00,Cédulas
2005-12-22,"3,184,992,496","R$31,849,924.96",0.01,Moedas
2005-12-22,"2,498,920,800","R$124,946,040.00",0.05,Moedas
2005-12-22,"2,645,752,193","R$264,575,219.30",0.10,Moedas
2005-12-22,"1,057,247,790","R$264,311,947.50",0.25,Moedas
2005-12-22,"904,873,117","R$452,436,558.50",0.50,Moedas
2005-12-22,"568,035,959","R$568,035,959.00",1.00,Cédulas
2005-12-22,"457,615,624","R$457,615,624.00",1.00,Moedas
2005-12-22,"352,941,291","R$705,882,582.00",2.00,Cédulas
2005-12-22,"276,445,085","R$1,382,225,425.00",5.00,Cédulas
2005-12-22,"836,234,185","R$8,362,341,850.00",10.00,Cédulas
2005-12-22,"271,897,383","R$5,437,947,660.00",20.00,Cédulas
2005-12-22,"993,976,344","R$49,698,817,200.00",50.00,Cédulas
2005-12-22,"20,422,186","R$2,042,218,600.00",100.00,Cédulas
2005-12-21,"3,184,857,496","R$31,848,574.96",0.01,Moedas
2005-12-21,"2,496,229,500","R$124,811,475.00",0.05,Moedas
2005-12-21,"2,643,531,293","R$264,353,129.30",0.10,Moedas
2005-12-21,"1,055,002,170","R$263,750,542.50",0.25,Moedas
2005-12-21,"902,833,467","R$451,416,733.50",0.50,Moedas
2005-12-21,"569,537,944","R$569,537,944.00",1.00,Cédulas
2005-12-21,"454,874,314","R$454,874,314.00",1.00,Moedas
2005-12-21,"351,802,547","R$703,605,094.00",2.00,Cédulas
2005-12-21,"275,115,722","R$1,375,578,610.00",5.00,Cédulas
2005-12-21,"823,332,928","R$8,233,329,280.00",10.00,Cédulas
2005-12-21,"267,948,494","R$5,358,969,880.00",20.00,Cédulas
2005-12-21,"980,691,824","R$49,034,591,200.00",50.00,Cédulas
2005-12-21,"20,305,173","R$2,030,517,300.00",100.00,Cédulas
2005-12-20,"3,184,851,096","R$31,848,510.96",0.01,Moedas
2005-12-20,"2,494,781,700","R$124,739,085.00",0.05,Moedas
2005-12-20,"2,640,798,893","R$264,079,889.30",0.10,Moedas
2005-12-20,"1,053,357,970","R$263,339,492.50",0.25,Moedas
2005-12-20,"901,358,267","R$450,679,133.50",0.50,Moedas
2005-12-20,"571,980,160","R$571,980,160.00",1.00,Cédulas
2005-12-20,"453,148,044","R$453,148,044.00",1.00,Moedas
2005-12-20,"350,479,231","R$700,958,462.00",2.00,Cédulas
2005-12-20,"274,376,283","R$1,371,881,415.00",5.00,Cédulas
2005-12-20,"821,863,610","R$8,218,636,100.00",10.00,Cédulas
2005-12-20,"267,403,603","R$5,348,072,060.00",20.00,Cédulas
2005-12-20,"975,126,844","R$48,756,342,200.00",50.00,Cédulas
2005-12-20,"20,146,685","R$2,014,668,500.00",100.00,Cédulas
2005-12-19,"3,184,867,896","R$31,848,678.96",0.01,Moedas
2005-12-19,"2,493,145,300","R$124,657,265.00",0.05,Moedas
2005-12-19,"2,637,055,293","R$263,705,529.30",0.10,Moedas
2005-12-19,"1,053,492,770","R$263,373,192.50",0.25,Moedas
2005-12-19,"901,229,917","R$450,614,958.50",0.50,Moedas
2005-12-19,"573,089,932","R$573,089,932.00",1.00,Cédulas
2005-12-19,"452,443,339","R$452,443,339.00",1.00,Moedas
2005-12-19,"348,616,967","R$697,233,934.00",2.00,Cédulas
2005-12-19,"274,296,362","R$1,371,481,810.00",5.00,Cédulas
2005-12-19,"829,357,827","R$8,293,578,270.00",10.00,Cédulas
2005-12-19,"270,833,659","R$5,416,673,180.00",20.00,Cédulas
2005-12-19,"982,211,007","R$49,110,550,350.00",50.00,Cédulas
2005-12-19,"20,113,889","R$2,011,388,900.00",100.00,Cédulas
2005-12-16,"3,184,869,596","R$31,848,695.96",0.01,Moedas
2005-12-16,"2,491,592,300","R$124,579,615.00",0.05,Moedas
2005-12-16,"2,635,244,893","R$263,524,489.30",0.10,Moedas
2005-12-16,"1,052,547,770","R$263,136,942.50",0.25,Moedas
2005-12-16,"901,072,867","R$450,536,433.50",0.50,Moedas
2005-12-16,"574,731,203","R$574,731,203.00",1.00,Cédulas
2005-12-16,"451,530,132","R$451,530,132.00",1.00,Moedas
2005-12-16,"348,255,855","R$696,511,710.00",2.00,Cédulas
2005-12-16,"273,747,157","R$1,368,735,785.00",5.00,Cédulas
2005-12-16,"831,314,103","R$8,313,141,030.00",10.00,Cédulas
2005-12-16,"272,368,039","R$5,447,360,780.00",20.00,Cédulas
2005-12-16,"980,160,942","R$49,008,047,100.00",50.00,Cédulas
2005-12-16,"20,049,783","R$2,004,978,300.00",100.00,Cédulas
2005-12-15,"3,184,860,696","R$31,848,606.96",0.01,Moedas
2005-12-15,"2,491,144,400","R$124,557,220.00",0.05,Moedas
2005-12-15,"2,634,608,698","R$263,460,869.80",0.10,Moedas
2005-12-15,"1,052,232,073","R$263,058,018.25",0.25,Moedas
2005-12-15,"900,890,959","R$450,445,479.50",0.50,Moedas
2005-12-15,"576,035,753","R$576,035,753.00",1.00,Cédulas
2005-12-15,"451,151,244","R$451,151,244.00",1.00,Moedas
2005-12-15,"346,140,593","R$692,281,186.00",2.00,Cédulas
2005-12-15,"273,025,980","R$1,365,129,900.00",5.00,Cédulas
2005-12-15,"828,842,599","R$8,288,425,990.00",10.00,Cédulas
2005-12-15,"270,705,400","R$5,414,108,000.00",20.00,Cédulas
2005-12-15,"969,212,139","R$48,460,606,950.00",50.00,Cédulas
2005-12-15,"20,013,170","R$2,001,317,000.00",100.00,Cédulas
2005-12-14,"3,184,835,411","R$31,848,354.11",0.01,Moedas
2005-12-14,"2,488,934,199","R$124,446,709.95",0.05,Moedas
2005-12-14,"2,631,938,697","R$263,193,869.70",0.10,Moedas
2005-12-14,"1,050,883,473","R$262,720,868.25",0.25,Moedas
2005-12-14,"900,048,359","R$450,024,179.50",0.50,Moedas
2005-12-14,"580,202,280","R$580,202,280.00",1.00,Cédulas
2005-12-14,"449,421,893","R$449,421,893.00",1.00,Moedas
2005-12-14,"345,733,039","R$691,466,078.00",2.00,Cédulas
2005-12-14,"272,953,898","R$1,364,769,490.00",5.00,Cédulas
2005-12-14,"830,114,749","R$8,301,147,490.00",10.00,Cédulas
2005-12-14,"271,609,142","R$5,432,182,840.00",20.00,Cédulas
2005-12-14,"967,058,991","R$48,352,949,550.00",50.00,Cédulas
2005-12-14,"19,819,030","R$1,981,903,000.00",100.00,Cédulas
2005-12-13,"3,184,823,956","R$31,848,239.56",0.01,Moedas
2005-12-13,"2,484,882,202","R$124,244,110.10",0.05,Moedas
2005-12-13,"2,627,003,031","R$262,700,303.10",0.10,Moedas
2005-12-13,"1,048,919,173","R$262,229,793.25",0.25,Moedas
2005-12-13,"898,577,259","R$449,288,629.50",0.50,Moedas
2005-12-13,"582,693,776","R$582,693,776.00",1.00,Cédulas
2005-12-13,"447,143,910","R$447,143,910.00",1.00,Moedas
2005-12-13,"345,162,068","R$690,324,136.00",2.00,Cédulas
2005-12-13,"274,993,104","R$1,374,965,520.00",5.00,Cédulas
2005-12-13,"838,974,000","R$8,389,740,000.00",10.00,Cédulas
2005-12-13,"276,552,741","R$5,531,054,820.00",20.00,Cédulas
2005-12-13,"979,316,704","R$48,965,835,200.00",50.00,Cédulas
2005-12-13,"19,772,001","R$1,977,200,100.00",100.00,Cédulas
2005-12-12,"3,182,142,056","R$31,821,420.56",0.01,Moedas
2005-12-12,"2,484,220,002","R$124,211,000.10",0.05,Moedas
2005-12-12,"2,626,529,731","R$262,652,973.10",0.10,Moedas
2005-12-12,"1,048,664,383","R$262,166,095.75",0.25,Moedas
2005-12-12,"898,332,258","R$449,166,129.00",0.50,Moedas
2005-12-12,"580,375,518","R$580,375,518.00",1.00,Cédulas
2005-12-12,"446,458,443","R$446,458,443.00",1.00,Moedas
2005-12-12,"345,235,029","R$690,470,058.00",2.00,Cédulas
2005-12-12,"275,472,492","R$1,377,362,460.00",5.00,Cédulas
2005-12-12,"863,212,880","R$8,632,128,800.00",10.00,Cédulas
2005-12-12,"287,320,362","R$5,746,407,240.00",20.00,Cédulas
2005-12-12,"1,007,922,024","R$50,396,101,200.00",50.00,Cédulas
2005-12-12,"19,857,341","R$1,985,734,100.00",100.00,Cédulas
2005-12-09,"3,182,146,666","R$31,821,466.66",0.01,Moedas
2005-12-09,"2,483,608,794","R$124,180,439.70",0.05,Moedas
2005-12-09,"2,626,201,854","R$262,620,185.40",0.10,Moedas
2005-12-09,"1,048,402,087","R$262,100,521.75",0.25,Moedas
2005-12-09,"898,147,404","R$449,073,702.00",0.50,Moedas
2005-12-09,"579,761,835","R$579,761,835.00",1.00,Cédulas
2005-12-09,"446,062,585","R$446,062,585.00",1.00,Moedas
2005-12-09,"351,734,093","R$703,468,186.00",2.00,Cédulas
2005-12-09,"276,885,537","R$1,384,427,685.00",5.00,Cédulas
2005-12-09,"882,581,772","R$8,825,817,720.00",10.00,Cédulas
2005-12-09,"279,359,989","R$5,587,199,780.00",20.00,Cédulas
